ID_RMC,Ciclo,Ramo,Nombre del programa,Derecho Social o Bienestar Económico (directo),Descripción del programa,Población Potencial,Población Objetivo,Población Atendida,Cobertura del programa (PA/PPx100),Eficiencia del programa (PA/POx100),Original,Modificado,Ejercido
11-E013,2022,Educación Pública,Producción y transmisión de materiales educativos,Educación,"El programa contribuye a promover el uso, de manera suficiente, de las tecnologías de la información, comunicación, conocimiento y aprendizajes digitales (TICCAD) para reforzar el aprendizaje en los estudiantes de educación básica, mediante la oferta de contenidos de calidad alineados a los planes y programas educativos y de fácil acceso que ofrece la Dirección General @prende.mx; mientras que XE-IPN Canal 11 produce y transmite programas con contenido educativo y de divulgación, informativo y periodístico, recreativo y de entretenimiento y para niñas y niños. El programa está dirigido a todos los alumnos inscritos en educación básica, telesecundarias y telebachillerato del país, así como a las personas que cuentan con un aparato televisor y/o dispositivo con acceso a internet. En 2022, el programa es operado por la Dirección General @prende.mx y XE-IPN Canal 11.",119976584.0,112336538.0,86360928.0,71.98,76.88,914.97,808.96,808.96
11-E017,2022,Educación Pública,Atención al deporte,Salud,"El programa tiene como objetivo otorgar bienes y servicios conforme lo solicitan las personas de la comunidad deportiva y deportistas en formación hacia el alto rendimiento en desarrollo y el alto rendimiento en las instalaciones en óptimo estado (a través de la CONADE) así como ofrecer el servicio de resolución de los recursos de apelación y procedimientos de arbitraje, por controversias en materia deportiva, a partir de la solicitud de las personas físicas y morales, miembros del Sistema Nacional de Cultura Física y Deporte (SINADE) e inscritos en el Registro Nacional de Cultura Física y Deporte (RENADE) a través de la  Comisión de Apelación y Arbitraje del Deporte (CAAD). Se considera que la población objetivo, es factible de medición a través del indicador de Nivel Propósito de la Matriz de Indicadores para Resultados, y que se actualiza de forma anual. El programa es operado por las Unidades Responsables a cargo de la Comisión Nacional de Cultura Física y Deporte (CONADE) y de la Comisión de Apelación y Arbitraje del Deporte (CAAD). ",2487.0,2487.0,3466.0,139.36,139.36,601.48,687.08,687.08
11-E021,2022,Educación Pública,Investigación Científica y Desarrollo Tecnológico,Educación,"El programa tiene como propósito que las instituciones de Educación Media Superior y Superior generen conocimiento científico, humanístico, de innovación y desarrollo tecnológico que incida en la atención de las prioridades nacionales. La asignación de los recursos al programa es anual. El programa es operado de manera conjunta por las siguientes Unidades Responsables: Subsecretaría de Educación Media Superior (SEMS), Universidad Pedagógica Nacional (UPN), Universidad Autónoma Metropolitana (UAM), Universidad Nacional Autónoma de México (UNAM), Instituto Politécnico Nacional (IPN), Centro de Enseñanza Técnica Industrial (CETI), Centro de Investigación y de Estudios Avanzados del IPN (CINVESTAV), Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional (COFAA-IPN), El Colegio de México A.C. (COLMEX), Tecnológico Nacional de México (TecNM), Universidad Autónoma Agraria Antonio Narro (UAAAN) y  Dirección General de Educación Tecnológica Industrial y de Servicios (DGETI).",30268.0,19876.0,2752.0,9.09,13.85,16971.19,17812.75,17812.75
11-E039,2022,Educación Pública,Registro Nacional de Profesionistas y sus Asociaciones,Educación,"El programa tiene como objetivo contribuir al fortalecimiento de la calidad y pertinencia de la Educación Media Superior y la formación para el trabajo, mediante la autorización del ejercicio profesional y grado académico en México de los egresados de los niveles de Educación Media Superior, Superior, así como, de los Colegios y Federaciones de profesionistas. Los servicios que otorga, de acuerdo con la solicitud de los profesionistas y de las instituciones educativas y público usuario durante el año son: 1) el registro de título profesional, 2) la expedición de cédula, y 3) la autorización y registro, tanto de los colegios, como de las federaciones de profesionistas. La asignación de los recursos al programa es anual, conforme a lo establecido en el Presupuesto de Egresos de la Federación, y la prestación de servicios es durante todo el año. La Unidad Responsable de operar el programa es la Dirección General de Profesiones (DGP) de la Secretaría de Educación Pública.",699849.0,474355.0,552528.0,78.95,116.48,3.1,2.1,2.1
11-E047,2022,Educación Pública,Programa de mantenimiento e infraestructura física educativa,Educación,"El programa tiene como objetivo orientar sus esfuerzos a la mejora de la infraestructura física educativa de los planteles de educación básica, media superior y superior en las Entidades federativas, mediante acciones de normalización y diseño para la ampliación, adecuación, modernización y conservación para su mejor aprovechamiento y funcionalidad de los planteles de educación básica, media superior y superior en las entidades federativas y en las Dependencias Politécnicas (normalización y diseño para la ampliación, adecuación, modernización y conservación para su mejor aprovechamiento y funcionalidad). En 2022, la asignación de los recursos al programa fue anual, conforme a lo establecido en el Presupuesto de Egresos de la Federación, y la prestación de servicios fue durante todo el año. Las Unidades Responsables de operar de manera conjunta el programa son el Instituto Nacional de la Infraestructura Física Educativa (INIFED) y el Patronato de Obras e Instalaciones del Instituto Politécnico Nacional (POI-IPN). ",306.0,19.0,13.0,4.25,68.42,222.06,414.88,414.88
11-E064,2022,Educación Pública,Educación para Adultos (INEA),Educación,"El programa tiene como objetivo la prestación de servicios educativos para la población de 15 años o más, orientados a reducir el rezago educativo. Otorga servicios educativos gratuitos de calidad en la alfabetización, primaria y secundaria con el apoyo del Modelo Educación para la Vida y el Trabajo para que concluyan su educación básica. Además, da atención a poblaciones específicas de: Primaria para niños y jóvenes de 10 a 14 años que se encuentran en extra-edad para cursar la primaria escolarizada; población indígena; jornaleros agrícolas migrantes; población vulnerable (ciegos y débiles visuales), así como jóvenes embarazadas y mexicanos en el exterior y población en retorno. La prestación de servicios es durante todo el año y la asignación de los recursos al programa es anual, conforme a lo establecido en el Presupuesto de Egresos de la Federación. La Unidad Responsable de operar el programa es el Instituto Nacional para la Educación de los Adultos (INEA).",28039332.0,642493.0,480661.0,1.71,74.81,1557.24,1390.32,1390.32
11-E066,2022,Educación Pública,Educación Inicial y Básica Comunitaria,Educación,"El programa tiene como objetivo contribuir a una educación equitativa, inclusiva, intercultural e integral de niñas, niños y adolescentes, que por sus condiciones socioeconómicas y geográficas no cuentan con un acceso adecuado a los servicios educativos en los niveles de educación básica, preferentemente en localidades de alta y muy alta marginación. Además de aminorar de la tasa de abandono escolar, el programa busca brindar a toda la comunidad la posibilidad de aprender, independientemente de su edad, basado en el interés personal y en la práctica de los principios de la Relación Tutora que genera bienestar personal y se multiplica en la posibilidad de compartirlo con otros. La asignación de los recursos al programa es anual, conforme a lo establecido en el Presupuesto de Egresos de la Federación, y el funcionamiento de los servicios es durante todo el ciclo escolar. La Unidad Responsable de operar el programa es el Consejo Nacional de Fomento Educativo (CONAFE).",8872252.0,716411.0,589928.0,6.65,82.34,5268.7,4773.78,4773.78
11-S243,2022,Educación Pública,Programa de Becas Elisa Acuña,Educación,"El programa tiene como principal objetivo lograr que los/las alumnos/as, egresados/as y/o personal docente, y profesores/as - investigadores/as, investigadores/as y/o personal con funciones de dirección (directores/as) de instituciones de educación básica, media superior y/o superior del Sistema Educativo Nacional permanezcan, egresen, realicen su servicio social, prácticas profesionales, educación dual, alcancen la superación académica, se capaciten y/o realicen investigación, mediante una beca. El programa es operado de manera conjunta por la Subsecretaría de Educación Media Superior, Universidad Pedagógica Nacional, Universidad Autónoma Metropolitana, Universidad Nacional Autónoma de México, Instituto Politécnico Nacional, Centro de Enseñanza Técnica Industrial, Centro de Investigación y de Estudios Avanzados del IPN, Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional, El Colegio de México A.C., Universidad Autónoma Agraria Antonio Narro, Dirección General de Política Educativa, Mejores Prácticas y Cooperación.",2131401.0,1027422.0,250393.0,11.75,24.37,4333.76,2129.85,2129.85
11-S247,2022,Educación Pública,Programa para el Desarrollo Profesional Docente,Educación,"El Programa para el Desarrollo Profesional Docente contribuye a fortalecer el perfil necesario para el desempeño de las funciones de las y los profesores de tiempo completo, personal docente y personal con funciones de dirección, supervisión o asesoría técnico pedagógica y cuerpos académicos, mediante el acceso y/o conclusión de programas de formación, actualización académica, capacitación y/o proyectos de investigación. El programa es operado por la Dirección General de Formación Continua de Docentes y Directivos, la Coordinación Sectorial de Fortalecimiento Académico de la Subsecretaría de Educación Media Superior, la Dirección General de Educación Superior Universitaria e Intercultural, la Dirección General de Universidades Tecnológicas y Politécnicas y el Tecnológico Nacional de México",1229643.0,149692.0,319536.0,25.99,213.46,249.27,511.82,511.82
11-S270,2022,Educación Pública,Programa Nacional de Inglés,Educación,"El Programa Nacional de Inglés (PRONI), se implementa bajo Reglas de Operación con el objetivo de contribuir a que las escuelas públicas de educación básica fortalezcan sus capacidades técnicas y pedagógicas para la enseñanza y aprendizaje del idioma inglés. El PRONI otorga recursos económicos para desarrollar las siguientes acciones: -La contratación de Asesores Externos Especializados (AEE), que son los agentes responsables de brindar la atención educativa en los niveles de preescolar y primaria. -Certificaciones de nivel de dominio del idioma inglés para alumnas y alumnos de 6º grado de primaria y 3º de secundaria. -Certificaciones para AEE y docentes frente a grupo: nivel de dominio del idioma inglés y/o metodología de la enseñanza del idioma inglés. -Materiales educativos y herramientas para la enseñanza y aprendizaje del idioma inglés. -Acciones de formación, capacitación y asesoría enfocadas a fortalecer las habilidades de enseñanza de los AEE y docentes. La asignación de los recursos al programa es anual, conforme a lo establecido en el Presupuesto de Egresos de la Federación, mientras que los apoyos del programa son de acuerdo con el calendario establecido en los Convenios entre la SEP y los Gobiernos de los Estados. El programa es operado por la Coordinación Nacional del Programa Expansión de la Educación Inicial y Programa Nacional de Inglés de la  Dirección General de Gestión Escolar y Enfoque Territorial.",144417.0,31603.0,29285.0,20.28,92.67,678.66,491.71,491.71
